delivery_id,order_id,driver_id,vehicle_id,hub_id,dispatch_time,delivery_completed_at,delivery_status,route_distance_km,manual_route_override_count,proof_of_completion_missing,customer_rating_post_delivery,fuel_or_charge_cost,customer_id,service_type,order_created_at,promised_window_hours,pickup_zone,dropoff_zone,priority_level,order_value,booking_channel,special_handling_flag,order_vlaue,age,home_zone,customer_type,signup_date,loyalty_score,app_engagement_score,preferred_channel,account_status,base_zone,employment_type,years_experience,training_score,driver_rating,shift_preference,active_flag,vehicle_type,assigned_zone,commission_date,battery_health_pct,odometer_km,maintenance_status,telematics_version,hub_name,zone,hub_type,capacity_score,has_complaint,complaint_count,has_incident,incident_count
DL00749,O01036,D026,V013,H06,2024-02-28 20:38:00,2024-02-28 23:29:47,OnTime,13.64,1,0,4.27,10.07,C0647,Medical,2024-02-28 19:43:00,4,Central,North,Low,66.82,App,1,66.82,42,<bound method StringMethods.title of <pandas.core.strings.accessor.StringMethods object at 0x78bc363edd60>>,Consumer,2024-10-16 01:45:00,59.6,76.1,App,Active,North,PartTime,4,84.9,3.15,Night,0,CargoVan,West,2025-07-17 18:07:00,68.3,153106,Scheduled,v2.0,Airport Hub,Airport,Dispatch,71,1.0,1.0,0.0,0.0
DL00750,O00976,D156,V109,H08,2024-02-02 19:55:00,2024-02-03 23:06:56,Delayed,13.29,0,0,2.64,10.65,C0078,Medical,2024-02-02 17:41:00,24,Central,East,High,40.78,Phone,0,40.78,40,<bound method StringMethods.title of <pandas.core.strings.accessor.StringMethods object at 0x78bc363edd60>>,Consumer,2024-06-01 20:16:00,35.2,24.6,Phone,Active,South,FullTime,14,84.5,3.62,Evening,1,Hybrid,Airport,2024-10-17 11:15:00,60.6,193552,InRepair,v2.1,Midtown Relay,Central,Charging,63,0.0,0.0,0.0,0.0
DL00751,O00234,D136,V073,H01,2025-02-19 12:33:00,2025-02-19 17:19:04,OnTime,13.68,0,0,5.0,8.76,C0145,Parcel,2025-02-19 10:03:00,6,South,Riverside,Low,42.01,Web,0,42.01,34,<bound method StringMethods.title of <pandas.core.strings.accessor.StringMethods object at 0x78bc363edd60>>,Consumer,2024-09-11 06:17:00,99.0,30.6,Unknown,Active,Airport,FullTime,4,89.5,3.99,Evening,1,Hybrid,Airport,2024-05-28 05:33:00,78.05,191353,Active,v2.1,North Exchange,North,Dispatch,82,0.0,0.0,0.0,0.0
DL00752,O00020,D069,V013,H01,2024-05-09 23:04:00,2024-05-09 23:04:00,OnTime,12.27,1,0,4.33,8.63,C0249,Retail,2024-05-09 22:25:00,2,West,Airport,Medium,100.78,App,0,100.78,26,<bound method StringMethods.title of <pandas.core.strings.accessor.StringMethods object at 0x78bc363edd60>>,Consumer,2025-01-20 14:35:00,36.7,51.8,Phone,Dormant,North,PartTime,2,61.5,5.0,Evening,0,CargoVan,West,2025-07-17 18:07:00,68.3,153106,Scheduled,v2.0,North Exchange,North,Dispatch,82,0.0,0.0,0.0,0.0
DL00753,O01139,D163,V101,H04,2024-03-05 15:46:00,2024-03-05 23:19:36,OnTime,17.13,1,0,4.6,16.29,C0474,Medical,2024-03-05 14:43:00,6,East,East,Medium,87.44,App,0,87.44,40,<bound method StringMethods.title of <pandas.core.strings.accessor.StringMethods object at 0x78bc363edd60>>,Consumer,2025-06-30 02:41:00,65.5,72.0,App,Active,Riverside,FullTime,11,78.2,4.5,Morning,0,Hybrid,North,2024-07-10 00:56:00,84.8,106932,InRepair,v2.1,West Gate,West,Dispatch,69,0.0,0.0,0.0,0.0
DL00754,O00605,D027,V023,H03,2025-03-21 15:02:00,2025-03-21 15:02:00,OnTime,1.2,1,0,4.18,7.11,C0585,Medical,2025-03-21 12:52:00,1,Riverside,Airport,Low,47.71,Web,1,47.71,42,<bound method StringMethods.title of <pandas.core.strings.accessor.StringMethods object at 0x78bc363edd60>>,Consumer,2025-06-14 23:31:00,91.1,89.1,App,Active,Airport,PartTime,12,74.3,3.7,Night,1,Hybrid,East,2024-01-07 23:54:00,70.7,188387,Active,v2.1,East Dock,East,Warehouse,74,0.0,0.0,1.0,1.0
DL00755,O01073,D084,V024,H08,2024-01-05 05:34:00,2024-01-05 21:45:54,Delayed,21.74,1,0,2.22,13.13,C0047,Passenger,2024-01-05 05:05:00,6,Central,Airport,Medium,34.23,App,0,34.23,25,<bound method StringMethods.title of <pandas.core.strings.accessor.StringMethods object at 0x78bc363edd60>>,Consumer,2025-05-20 01:13:00,81.3,26.5,App,Active,Central,PartTime,2,47.2,3.99,Evening,1,EV,East,2025-05-26 12:28:00,74.9,56967,Active,v2.1,Midtown Relay,Central,Charging,63,0.0,0.0,1.0,1.0
DL00756,O00112,D130,V034,H07,2024-09-16 08:59:00,2024-09-16 08:59:00,OnTime,13.07,3,0,3.11,16.72,C0051,Passenger,2024-09-16 07:03:00,2,Central,West,Medium,86.44,App,0,86.44,37,<bound method StringMethods.title of <pandas.core.strings.accessor.StringMethods object at 0x78bc363edd60>>,Consumer,2025-04-04 12:35:00,49.3,53.8,App,Active,West,FullTime,8,71.2,3.64,Evening,1,EV,Riverside,2025-05-24 09:58:00,94.2,210683,InRepair,v2.0,Riverside Hub,Riverside,Warehouse,66,1.0,1.0,0.0,0.0
DL00757,O00074,D135,V002,H06,2025-10-18 14:03:00,2025-10-18 21:07:10,Delayed,12.69,1,1,5.0,6.5,C0644,Parcel,2025-10-18 11:44:00,6,Riverside,Riverside,Critical,20.6,App,0,20.6,46,<bound method StringMethods.title of <pandas.core.strings.accessor.StringMethods object at 0x78bc363edd60>>,Consumer,2024-10-28 10:21:00,51.1,64.4,App,Active,Riverside,PartTime,2,70.3,4.4,Flexible,1,EV,Airport,2024-04-21 16:14:00,67.9,159368,InRepair,v2.2,Airport Hub,Airport,Dispatch,71,0.0,0.0,0.0,0.0
DL00758,O01126,D085,V043,H07,2025-05-02 17:34:00,2025-05-03 09:21:46,Delayed,21.98,4,0,2.72,17.1,C0587,Parcel,2025-05-02 16:19:00,4,South,Central,Medium,15.01,Web,0,15.01,28,<bound method StringMethods.title of <pandas.core.strings.accessor.StringMethods object at 0x78bc363edd60>>,Consumer,2024-01-01 01:03:00,55.7,82.8,App,Active,North,PartTime,9,84.5,4.11,Evening,0,EV,South,2025-02-23 11:32:00,76.4,149922,Scheduled,v2.0,Riverside Hub,Riverside,Warehouse,66,0.0,0.0,0.0,0.0
DL00759,O01240,D012,V120,H08,2025-10-08 15:19:00,2025-10-08 18:32:38,OnTime,6.57,0,0,4.47,11.36,C0649,Passenger,2025-10-08 14:51:00,2,East,East,High,178.86,Phone,0,178.86,75,<bound method StringMethods.title of <pandas.core.strings.accessor.StringMethods object at 0x78bc363edd60>>,Enterprise,2025-09-08 16:30:00,42.1,34.4,App,Active,South,FullTime,10,95.1,4.48,Night,1,EV,Central,2025-05-02 16:13:00,73.6,192246,Active,v2.0,Midtown Relay,Central,Charging,63,1.0,1.0,0.0,0.0
DL00760,O00226,D081,V030,H04,2024-07-23 14:20:00,2024-07-24 15:40:22,OnTime,12.22,0,0,4.2,14.58,C0292,Parcel,2024-07-23 13:40:00,24,East,North,Medium,63.79,App,0,63.79,24,<bound method StringMethods.title of <pandas.core.strings.accessor.StringMethods object at 0x78bc363edd60>>,Consumer,2025-03-02 11:24:00,73.2,57.9,App,Active,Riverside,PartTime,1,82.0,4.78,Flexible,1,CargoVan,North,2025-09-14 07:20:00,78.0,134360,Active,v2.1,West Gate,West,Dispatch,69,0.0,0.0,1.0,1.0
DL00761,O00810,D134,V088,H04,2024-04-16 04:12:00,2024-04-16 15:34:08,OnTime,1.2,1,0,3.48,3.76,C0408,Parcel,2024-04-16 03:37:00,12,North,South,High,129.12,App,0,129.12,44,<bound method StringMethods.title of <pandas.core.strings.accessor.StringMethods object at 0x78bc363edd60>>,Consumer,2025-10-02 12:02:00,52.2,51.0,Web,Active,South,PartTime,4,61.5,3.59,Flexible,1,Diesel,North,2024-02-14 14:03:00,80.3,50427,InRepair,v2.1,West Gate,West,Dispatch,69,1.0,1.0,0.0,0.0
DL00762,O00864,D133,V002,H03,2024-08-04 01:29:00,2024-08-04 04:51:39,OnTime,34.77,1,0,3.95,18.48,C0246,Business,2024-08-03 23:48:00,4,Airport,Central,Low,45.78,Phone,0,45.78,32,<bound method StringMethods.title of <pandas.core.strings.accessor.StringMethods object at 0x78bc363edd60>>,Consumer,2025-10-20 07:05:00,63.8,60.6,Phone,Active,South,Contract,12,88.2,3.99,Flexible,1,EV,Airport,2024-04-21 16:14:00,67.9,159368,InRepair,v2.2,East Dock,East,Warehouse,74,0.0,0.0,0.0,0.0
DL00763,O00837,D110,V059,H02,2024-04-18 19:06:00,2024-04-20 06:31:48,Failed,16.1,0,1,3.96,13.38,C0578,Parcel,2024-04-18 16:50:00,24,East,West,Low,35.47,App,0,35.47,63,<bound method StringMethods.title of <pandas.core.strings.accessor.StringMethods object at 0x78bc363edd60>>,SME,2024-06-01 14:06:00,74.1,46.0,App,Active,Riverside,Contract,7,40.6,4.1,Morning,1,Hybrid,Airport,2024-03-02 20:36:00,85.2,188332,InRepair,v2.1,South Link,South,Dispatch,78,1.0,1.0,0.0,0.0
DL00764,O01187,D049,V004,H07,2025-11-17 02:29:00,2025-11-17 10:47:40,Delayed,14.53,0,0,2.42,10.58,C0451,Medical,2025-11-17 01:22:00,1,North,Airport,Low,53.13,App,0,53.13,56,<bound method StringMethods.title of <pandas.core.strings.accessor.StringMethods object at 0x78bc363edd60>>,Consumer,2024-02-07 03:00:00,17.0,57.1,Web,Active,Central,Contract,14,41.4,4.0,Morning,1,Hybrid,Riverside,2024-06-07 13:21:00,78.05,36310,Active,v2.2,Riverside Hub,Riverside,Warehouse,66,0.0,0.0,0.0,0.0
DL00765,O00043,D126,V023,H06,2024-01-01 06:03:00,2024-01-01 15:35:48,OnTime,16.23,1,0,4.81,15.76,C0416,Retail,2024-01-01 03:53:00,12,East,Riverside,Medium,48.59,API,0,48.59,34,<bound method StringMethods.title of <pandas.core.strings.accessor.StringMethods object at 0x78bc363edd60>>,Consumer,2024-10-09 09:00:00,66.0,16.7,Web,Active,East,PartTime,9,69.7,4.1,Evening,1,Hybrid,East,2024-01-07 23:54:00,70.7,188387,Active,v2.1,Airport Hub,Airport,Dispatch,71,0.0,0.0,1.0,1.0
DL00766,O00371,D082,V088,H07,2025-01-27 04:54:00,2025-01-27 12:48:47,Failed,10.55,0,0,2.58,13.84,C0530,Business,2025-01-27 04:24:00,4,North,North,Medium,73.83,Web,1,73.83,28,<bound method StringMethods.title of <pandas.core.strings.accessor.StringMethods object at 0x78bc363edd60>>,SME,2025-05-31 12:41:00,55.9,35.1,Partner API,Active,West,PartTime,14,74.1,4.63,Evening,1,Diesel,North,2024-02-14 14:03:00,80.3,50427,InRepair,v2.1,Riverside Hub,Riverside,Warehouse,66,0.0,0.0,1.0,2.0
DL00767,O00948,D096,V099,H02,2025-05-14 05:19:00,2025-05-14 14:53:57,Delayed,5.39,2,0,3.98,3.62,C0626,Business,2025-05-14 03:07:00,6,North,West,Low,60.77,App,0,60.77,45,<bound method StringMethods.title of <pandas.core.strings.accessor.StringMethods object at 0x78bc363edd60>>,Consumer,2025-08-01 05:09:00,61.6,6.0,Phone,Active,Ctr,FullTime,4,56.4,4.03,Morning,1,Hybrid,South,2024-09-06 02:11:00,65.8,92896,Active,v2.0,South Link,South,Dispatch,78,1.0,2.0,0.0,0.0
DL00768,O00800,D086,V043,H04,2024-01-29 02:36:00,2024-01-29 18:44:35,Delayed,14.84,0,0,1.74,20.01,C0032,Medical,2024-01-29 00:52:00,6,South,North,Medium,102.47,Phone,0,102.47,69,<bound method StringMethods.title of <pandas.core.strings.accessor.StringMethods object at 0x78bc363edd60>>,Consumer,2024-06-17 10:09:00,85.0,40.5,Phone,Dormant,North,PartTime,14,70.6,5.0,Flexible,1,EV,South,2025-02-23 11:32:00,76.4,149922,Scheduled,v2.0,West Gate,West,Dispatch,69,0.0,0.0,1.0,1.0
DL00769,O00957,D038,V048,H03,2024-02-28 03:47:00,2024-02-28 03:47:00,OnTime,10.69,0,0,3.73,8.08,C0385,Passenger,2024-02-28 02:32:00,1,North,North,Critical,12.91,App,0,12.91,25,<bound method StringMethods.title of <pandas.core.strings.accessor.StringMethods object at 0x78bc363edd60>>,Consumer,2024-08-06 00:38:00,66.2,44.4,App,Dormant,South,FullTime,5,67.4,3.72,Evening,1,Diesel,Central,2025-10-01 18:21:00,76.1,87659,Active,v2.1,East Dock,East,Warehouse,74,0.0,0.0,0.0,0.0
DL00770,O00217,D091,V077,H08,2024-01-22 08:17:00,2024-01-23 05:25:22,OnTime,29.87,1,0,4.21,17.68,C0331,Retail,2024-01-22 07:29:00,24,Airport,Airport,Medium,40.42,Phone,1,40.42,58,<bound method StringMethods.title of <pandas.core.strings.accessor.StringMethods object at 0x78bc363edd60>>,Consumer,2025-02-26 12:26:00,52.0,34.8,App,Active,Riverside,FullTime,12,68.0,4.46,Night,1,EV,South,2025-04-23 19:27:00,67.6,116877,Scheduled,v2.1,Midtown Relay,Central,Charging,63,0.0,0.0,0.0,0.0
DL00771,O00257,D003,V116,H01,2024-08-11 03:42:00,2024-08-11 07:16:26,OnTime,11.52,2,0,4.78,14.84,C0128,Passenger,2024-08-11 01:25:00,6,South,North,Critical,87.95,Phone,1,87.95,34,<bound method StringMethods.title of <pandas.core.strings.accessor.StringMethods object at 0x78bc363edd60>>,SME,2024-09-14 06:18:00,47.3,72.7,App,Active,Airport,FullTime,11,96.5,5.0,Evening,1,Diesel,East,2025-04-23 07:10:00,62.7,71822,Active,v2.1,North Exchange,North,Dispatch,82,0.0,0.0,1.0,1.0
DL00772,O01108,D135,V058,H07,2024-10-24 07:22:00,2024-10-24 12:22:16,OnTime,15.77,0,0,4.48,12.1,C0235,Parcel,2024-10-24 06:40:00,4,North,Central,Critical,164.37,Web,0,164.37,35,<bound method StringMethods.title of <pandas.core.strings.accessor.StringMethods object at 0x78bc363edd60>>,Enterprise,2024-06-07 21:57:00,43.7,60.0,Phone,Active,Riverside,PartTime,2,70.3,4.4,Flexible,1,Hybrid,Central,2024-07-11 13:11:00,74.1,15138,Active,v2.0,Riverside Hub,Riverside,Warehouse,66,0.0,0.0,1.0,2.0
DL00773,O00080,D101,V050,H03,2025-11-13 05:00:00,2025-11-13 09:21:31,OnTime,19.65,0,0,3.41,11.72,C0082,Parcel,2025-11-13 04:38:00,4,South,South,Medium,135.71,App,0,135.71,49,<bound method StringMethods.title of <pandas.core.strings.accessor.StringMethods object at 0x78bc363edd60>>,Consumer,2025-05-10 09:05:00,72.8,92.8,Web,Active,West,FullTime,8,75.6,4.48,Morning,1,EV,Riverside,2024-04-04 05:23:00,96.5,114188,Active,v2.1,East Dock,East,Warehouse,74,0.0,0.0,0.0,0.0
DL00774,O01180,D049,V032,H02,2024-09-07 21:42:00,2024-09-08 11:19:33,Delayed,26.83,1,0,4.21,12.3,C0197,Passenger,2024-09-07 20:51:00,2,Airport,Central,High,109.31,Web,1,109.31,29,<bound method StringMethods.title of <pandas.core.strings.accessor.StringMethods object at 0x78bc363edd60>>,Consumer,2024-11-08 16:48:00,58.4,62.0,App,Active,Central,Contract,14,41.4,4.0,Morning,1,CargoVan,North,2024-01-11 00:03:00,74.1,102207,Active,v1.9,South Link,South,Dispatch,78,0.0,0.0,0.0,0.0
DL00775,O00153,D109,V040,H05,2025-02-09 09:08:00,2025-02-10 21:51:56,Delayed,3.69,0,1,2.36,14.94,C0378,Parcel,2025-02-09 08:07:00,24,North,Airport,Low,33.01,Web,0,33.01,38,<bound method StringMethods.title of <pandas.core.strings.accessor.StringMethods object at 0x78bc363edd60>>,Consumer,2024-07-17 07:29:00,26.2,77.3,App,Active,Central,Contract,14,68.1,3.94,Morning,1,EV,Central,2025-11-23 11:28:00,90.0,133770,Active,v2.0,Central Core,Central,Control,88,0.0,0.0,0.0,0.0
DL00776,O00383,D036,V069,H02,2024-11-19 17:12:00,2024-11-19 17:12:00,OnTime,15.59,0,0,4.41,14.25,C0442,Retail,2024-11-19 14:36:00,4,West,East,Critical,109.08,App,0,109.08,23,<bound method StringMethods.title of <pandas.core.strings.accessor.StringMethods object at 0x78bc363edd60>>,Consumer,2025-01-16 08:47:00,51.5,53.9,App,Active,Airport,PartTime,9,79.3,4.69,Morning,1,Hybrid,Central,2025-07-20 18:17:00,71.4,187158,Active,v2.1,South Link,South,Dispatch,78,0.0,0.0,1.0,1.0
DL00777,O00316,D064,V088,H05,2025-07-31 14:43:00,2025-07-31 20:19:26,OnTime,13.91,0,0,3.58,13.71,C0094,Medical,2025-07-31 12:26:00,6,West,West,Low,53.63,App,0,53.63,22,<bound method StringMethods.title of <pandas.core.strings.accessor.StringMethods object at 0x78bc363edd60>>,Consumer,2025-05-29 10:40:00,58.0,61.6,Phone,Active,South,PartTime,14,88.9,4.18,Morning,1,Diesel,North,2024-02-14 14:03:00,80.3,50427,InRepair,v2.1,Central Core,Central,Control,88,0.0,0.0,0.0,0.0
DL00778,O00965,D143,V005,H08,2024-09-28 17:43:00,2024-09-29 14:06:23,Failed,18.34,3,0,2.96,12.7,C0384,Passenger,2024-09-28 14:59:00,6,East,North,Low,76.97,Web,0,76.97,24,<bound method StringMethods.title of <pandas.core.strings.accessor.StringMethods object at 0x78bc363edd60>>,Consumer,2024-05-29 12:03:00,67.4,53.4,Web,Active,Central,FullTime,6,68.5,4.14,Night,1,CargoVan,West,2025-11-15 11:08:00,58.6,146638,Active,v2.2,Midtown Relay,Central,Charging,63,1.0,1.0,1.0,1.0
DL00779,O01146,D127,V048,H08,2025-11-17 05:21:00,2025-11-17 11:08:16,OnTime,6.04,1,0,4.27,15.07,C0118,Business,2025-11-17 04:33:00,6,South,East,High,61.63,Phone,0,61.63,20,<bound method StringMethods.title of <pandas.core.strings.accessor.StringMethods object at 0x78bc363edd60>>,Consumer,2024-06-23 04:01:00,79.1,31.1,App,Active,Central,FullTime,10,61.5,4.19,Morning,1,Diesel,Central,2025-10-01 18:21:00,76.1,87659,Active,v2.1,Midtown Relay,Central,Charging,63,0.0,0.0,0.0,0.0
DL00780,O01202,D155,V040,H01,2024-11-14 16:31:00,2024-11-14 23:40:12,OnTime,12.72,0,0,3.64,15.59,C0459,Retail,2024-11-14 15:24:00,6,East,North,Medium,65.73,Phone,0,65.73,20,<bound method StringMethods.title of <pandas.core.strings.accessor.StringMethods object at 0x78bc363edd60>>,Consumer,2024-09-23 21:00:00,56.1,62.6,App,Dormant,Central,PartTime,6,69.5,3.98,Morning,1,EV,Central,2025-11-23 11:28:00,90.0,133770,Active,v2.0,North Exchange,North,Dispatch,82,1.0,1.0,0.0,0.0
DL00781,O00871,D082,V092,H02,2025-12-24 06:28:00,2025-12-25 04:08:15,Failed,11.59,0,0,4.6,17.88,C0298,Parcel,2025-12-24 04:16:00,6,Riverside,North,High,46.35,Phone,0,46.35,63,<bound method StringMethods.title of <pandas.core.strings.accessor.StringMethods object at 0x78bc363edd60>>,Consumer,2024-03-07 12:24:00,66.9,88.6,App,Dormant,West,PartTime,14,74.1,4.63,Evening,1,Hybrid,East,2024-01-07 14:19:00,80.5,36143,InRepair,v2.1,South Link,South,Dispatch,78,0.0,0.0,0.0,0.0
DL00782,O00602,D019,V030,H07,2025-12-11 11:15:00,2025-12-12 05:39:43,Delayed,16.3,0,0,3.47,13.54,C0257,Passenger,2025-12-11 09:57:00,6,Ctr,Airport,Medium,127.09,Web,0,127.09,34,<bound method StringMethods.title of <pandas.core.strings.accessor.StringMethods object at 0x78bc363edd60>>,Consumer,2025-04-30 08:51:00,55.0,93.1,App,Active,Riverside,FullTime,11,73.4,3.82,Flexible,0,CargoVan,North,2025-09-14 07:20:00,78.0,134360,Active,v2.1,Riverside Hub,Riverside,Warehouse,66,1.0,1.0,0.0,0.0
DL00783,O00380,D099,V015,H07,2025-02-20 00:44:00,2025-02-20 20:49:44,Failed,8.95,2,1,1.67,16.86,C0057,Passenger,2025-02-19 22:35:00,6,North,North,Low,95.96,App,0,95.96,29,<bound method StringMethods.title of <pandas.core.strings.accessor.StringMethods object at 0x78bc363edd60>>,Consumer,2024-06-03 07:42:00,68.2,37.1,Web,Active,North,Contract,10,82.7,3.48,Night,1,CargoVan,Airport,2024-06-02 13:54:00,78.2,67614,InRepair,v1.9,Riverside Hub,Riverside,Warehouse,66,0.0,0.0,1.0,1.0
DL00784,O00073,D095,V039,H05,2025-03-31 05:10:00,2025-04-01 01:01:35,Delayed,5.24,0,1,2.29,13.26,C0331,Passenger,2025-03-31 04:59:00,4,Ctr,South,High,30.82,App,0,30.82,58,<bound method StringMethods.title of <pandas.core.strings.accessor.StringMethods object at 0x78bc363edd60>>,Consumer,2025-02-26 12:26:00,52.0,34.8,App,Active,West,FullTime,12,99.0,3.15,Night,1,EV,East,2025-01-01 01:38:00,69.5,37024,InRepair,v1.9,Central Core,Central,Control,88,1.0,1.0,0.0,0.0
DL00785,O00726,D099,V031,H01,2024-02-05 00:29:00,2024-02-05 02:55:03,OnTime,18.6,1,0,4.22,17.03,C0284,Retail,2024-02-04 23:52:00,4,Airport,Airport,Medium,59.57,Web,0,59.57,39,<bound method StringMethods.title of <pandas.core.strings.accessor.StringMethods object at 0x78bc363edd60>>,Consumer,2024-05-15 19:52:00,79.6,65.4,App,Active,North,Contract,10,82.7,3.48,Night,1,EV,East,2024-07-28 13:57:00,89.3,193526,Active,v1.9,North Exchange,North,Dispatch,82,0.0,0.0,0.0,0.0
DL00786,O00232,D083,V088,H06,2025-06-05 22:06:00,2025-06-06 00:04:10,OnTime,15.42,0,0,5.0,14.69,C0533,Retail,2025-06-05 20:15:00,6,Riverside,Central,Medium,122.94,API,1,122.94,35,<bound method StringMethods.title of <pandas.core.strings.accessor.StringMethods object at 0x78bc363edd60>>,Consumer,2025-12-10 03:12:00,46.9,65.4,App,Active,North,FullTime,12,80.8,4.16,Flexible,1,Diesel,North,2024-02-14 14:03:00,80.3,50427,InRepair,v2.1,Airport Hub,Airport,Dispatch,71,0.0,0.0,0.0,0.0
DL00787,O00102,D159,V071,H06,2024-05-22 00:18:00,2024-05-22 00:52:19,OnTime,11.22,3,0,4.01,9.72,C0253,Passenger,2024-05-21 23:01:00,2,Central,North,High,146.42,App,0,146.42,48,<bound method StringMethods.title of <pandas.core.strings.accessor.StringMethods object at 0x78bc363edd60>>,Consumer,2024-01-04 14:51:00,49.4,38.5,App,Active,Airport,FullTime,11,68.6,4.18,Morning,1,EV,West,2024-05-27 18:12:00,73.8,195310,Scheduled,v1.9,Airport Hub,Airport,Dispatch,71,0.0,0.0,0.0,0.0
DL00788,O00927,D108,V058,H05,2025-05-07 05:03:00,2025-05-08 00:15:39,Failed,10.39,0,0,4.32,19.57,C0533,Medical,2025-05-07 03:53:00,6,North,West,Medium,76.32,App,0,76.32,35,<bound method StringMethods.title of <pandas.core.strings.accessor.StringMethods object at 0x78bc363edd60>>,Consumer,2025-12-10 03:12:00,46.9,65.4,App,Active,South,FullTime,10,70.6,4.33,Morning,1,Hybrid,Central,2024-07-11 13:11:00,74.1,15138,Active,v2.0,Central Core,Central,Control,88,1.0,1.0,1.0,1.0
DL00789,O00536,D103,V031,H06,2025-11-03 11:23:00,2025-11-04 12:13:51,Failed,15.28,3,1,3.03,11.56,C0372,Medical,2025-11-03 09:03:00,12,West,Central,Low,204.12,Web,1,204.12,34,<bound method StringMethods.title of <pandas.core.strings.accessor.StringMethods object at 0x78bc363edd60>>,Consumer,2024-02-04 22:21:00,26.2,59.4,Phone,Active,Central,FullTime,15,72.5,4.4,Morning,1,EV,East,2024-07-28 13:57:00,89.3,193526,Active,v1.9,Airport Hub,Airport,Dispatch,71,0.0,0.0,0.0,0.0
DL00790,O00628,D170,V039,H08,2024-10-26 12:51:00,2024-10-27 03:56:55,Delayed,12.25,0,1,3.68,5.21,C0056,Passenger,2024-10-26 10:05:00,12,Riverside,North,Medium,52.85,App,1,52.85,54,<bound method StringMethods.title of <pandas.core.strings.accessor.StringMethods object at 0x78bc363edd60>>,Consumer,2024-06-03 02:11:00,71.1,32.0,App,Active,West,FullTime,14,75.2,4.48,Morning,1,EV,East,2025-01-01 01:38:00,69.5,37024,InRepair,v1.9,Midtown Relay,Central,Charging,63,1.0,2.0,1.0,1.0
DL00791,O01047,D085,V116,H01,2025-11-10 17:11:00,2025-11-10 20:04:01,OnTime,21.48,1,0,4.67,22.23,C0121,Parcel,2025-11-10 15:49:00,4,West,Riverside,High,32.59,Phone,0,32.59,25,<bound method StringMethods.title of <pandas.core.strings.accessor.StringMethods object at 0x78bc363edd60>>,Consumer,2025-09-18 19:30:00,90.9,59.0,Phone,Active,North,PartTime,9,84.5,4.11,Evening,0,Diesel,East,2025-04-23 07:10:00,62.7,71822,Active,v2.1,North Exchange,North,Dispatch,82,0.0,0.0,0.0,0.0
DL00792,O00033,D106,V094,H08,2025-12-30 21:39:00,2025-12-31 14:37:51,Failed,14.69,1,0,3.2,16.8,C0471,Retail,2025-12-30 21:02:00,6,North,East,Low,36.7,Phone,1,36.7,42,<bound method StringMethods.title of <pandas.core.strings.accessor.StringMethods object at 0x78bc363edd60>>,Consumer,2025-05-10 02:26:00,59.9,28.0,App,Dormant,Central,Contract,12,71.9,3.66,Morning,1,CargoVan,Central,2025-05-22 02:15:00,65.9,159262,Scheduled,v1.9,Midtown Relay,Central,Charging,63,0.0,0.0,0.0,0.0
DL00793,O00095,D119,V043,H03,2025-05-15 14:55:00,2025-05-16 13:44:08,OnTime,17.36,2,0,4.7,14.29,C0378,Medical,2025-05-15 13:31:00,24,South,North,Low,103.06,App,0,103.06,38,<bound method StringMethods.title of <pandas.core.strings.accessor.StringMethods object at 0x78bc363edd60>>,Consumer,2024-07-17 07:29:00,26.2,77.3,App,Active,South,FullTime,5,56.0,3.55,Flexible,1,EV,South,2025-02-23 11:32:00,76.4,149922,Scheduled,v2.0,East Dock,East,Warehouse,74,0.0,0.0,0.0,0.0
DL00794,O00265,D052,V079,H04,2024-05-19 02:54:00,2024-05-19 08:03:52,Delayed,12.37,1,0,1.76,17.61,C0244,Parcel,2024-05-19 00:12:00,4,Riverside,South,Medium,20.51,App,0,20.51,27,<bound method StringMethods.title of <pandas.core.strings.accessor.StringMethods object at 0x78bc363edd60>>,Consumer,2024-01-17 21:37:00,52.7,54.9,Phone,Active,Riverside,FullTime,8,71.7,3.39,Morning,1,EV,Airport,2025-12-01 18:20:00,100.0,117995,Active,v2.2,West Gate,West,Dispatch,69,0.0,0.0,0.0,0.0
DL00795,O00151,D068,V062,H05,2025-03-02 11:55:00,2025-03-02 16:00:58,OnTime,2.99,0,0,4.03,9.67,C0446,Retail,2025-03-02 11:33:00,4,West,East,Medium,179.57,Web,0,179.57,20,<bound method StringMethods.title of <pandas.core.strings.accessor.StringMethods object at 0x78bc363edd60>>,SME,2025-08-15 06:20:00,65.9,37.5,Partner API,Dormant,Central,PartTime,10,83.9,3.99,Flexible,1,Hybrid,North,2024-02-13 22:26:00,89.9,113343,Active,v2.0,Central Core,Central,Control,88,0.0,0.0,0.0,0.0
