delivery_id,order_id_x,driver_id,vehicle_id,hub_id,dispatch_time,delivery_completed_at,delivery_status,route_distance_km,manual_route_override_count,proof_of_completion_missing,customer_rating_post_delivery,fuel_or_charge_cost,customer_id,service_type,order_created_at,promised_window_hours,pickup_zone,dropoff_zone,priority_level,order_value,booking_channel,special_handling_flag,order_vlaue,age,home_zone,customer_type,signup_date,loyalty_score,app_engagement_score,preferred_channel,account_status,base_zone,employment_type,years_experience,training_score,driver_rating,shift_preference,active_flag,vehicle_type,assigned_zone,commission_date,battery_health_pct,odometer_km,maintenance_status,telematics_version,hub_name,zone,hub_type,capacity_score,complaint_id,order_id_y,complaint_type,channel,severity_x,created_at,status,resolution_days,compensation_amount,incident_id,incident_type,reported_at,severity_y,resolution_status,resolved_hours,delay_minutes,risk_score
DL00722,O00289,D097,V083,H04,2024-08-24 02:33:00,2024-08-25 00:27:20,OnTime,16.76,0,0,4.24,19.9,C0574,Parcel,2024-08-23 23:39:00,24,North,East,High,20.53,App,0,20.53,54,South,SME,2025-08-26 04:13:00,76.4,57.9,App,Active,West,FullTime,2,79.1,4.48,Flexible,1,CargoVan,NORTH,2024-04-11 18:04:00,79.3,42073,Active,v2.2,West Gate,West,Dispatch,69,CP0151,O00729,MissedPickup,Phone,Medium,2026-01-02 22:24:00,Resolved,1.0,18.405,,,,,,,1314.3333333333333,0.5528546956099307
DL00723,O00477,D050,V108,H03,2025-10-29 14:40:00,2025-10-30 01:19:52,Delayed,6.67,2,1,3.25,17.41,C0441,Passenger,2025-10-29 11:59:00,2,West,CENTRAL,Medium,189.25,Phone,0,189.25,42,SOUTH,Consumer,2024-10-13 18:17:00,66.3,66.0,Phone,Active,NORTH,FullTime,6,87.4,3.9,Evening,1,Diesel,AIRPORT,2025-01-31 06:29:00,54.6,141290,InRepair,v1.9,East Dock,East,Warehouse,74,,,,,,,,,,,,,,,,639.8666666666667,0.17178287438316583
DL00724,O00024,D003,V042,H01,2024-10-10 07:43:00,2024-10-10 10:21:10,OnTime,17.9,0,0,4.76,14.39,C0397,Passenger,2024-10-10 05:01:00,6,South,Riverside,High,132.2,App,1,132.2,33,WEST,Consumer,2024-01-03 02:17:00,51.3,34.6,Web,Suspended,AIRPORT,FullTime,11,96.5,5.0,Evening,1,EV,East,2025-06-21 07:06:00,80.5,215870,InRepair,v1.9,North Exchange,North,Dispatch,82,,,,,,,,,,I0016,AppSyncError,2024-10-10 08:26:00,Low,PendingVendor,18.7,158.16666666666666,0.1424624785865869
DL00725,O01115,D140,V094,H06,2025-11-29 00:00:00,2025-11-29 16:20:27,Failed,13.65,1,0,2.1,12.34,C0492,Business,2025-11-28 22:50:00,1,West,Ctr,Medium,63.15,Web,0,63.15,22,West,Consumer,2024-06-24 04:22:00,60.0,65.6,Phone,Active,North,FullTime,7,80.1,3.92,Morning,1,CargoVan,CENTRAL,2025-05-22 02:15:00,65.9,159262,Scheduled,v1.9,Airport Hub,Airport,Dispatch,71,,,,,,,,,,I0073,RouteDeviation,2025-11-29 02:34:00,High,Open,3.2,980.45,0.36321814834701227
DL00725,O01115,D140,V094,H06,2025-11-29 00:00:00,2025-11-29 16:20:27,Failed,13.65,1,0,2.1,12.34,C0492,Business,2025-11-28 22:50:00,1,West,Ctr,Medium,63.15,Web,0,63.15,22,West,Consumer,2024-06-24 04:22:00,60.0,65.6,Phone,Active,North,FullTime,7,80.1,3.92,Morning,1,CargoVan,CENTRAL,2025-05-22 02:15:00,65.9,159262,Scheduled,v1.9,Airport Hub,Airport,Dispatch,71,,,,,,,,,,I0278,TemperatureIssue,2025-11-29 00:45:00,Low,Closed,17.8,980.45,0.36321814834701227
DL00726,O00085,D045,V023,H03,2024-03-02 09:54:00,2024-03-02 12:02:36,OnTime,14.37,0,0,5.0,2.5,C0505,Passenger,2024-03-02 08:19:00,4,North,Riverside,Low,23.13,App,0,23.13,36,north,Consumer,2024-08-11 01:25:00,51.9,100.0,Phone,Active,NORTH,FullTime,2,59.6,4.12,Flexible,1,Hybrid,EAST,2024-01-07 23:54:00,70.7,188387,Active,v2.1,East Dock,East,Warehouse,74,CP0196,O01135,Damage,Phone,Medium,2024-11-20 19:03:00,Resolved,12.0,22.87,,,,,,,128.6,0.23452481399094885
DL00727,O00520,D164,V080,H08,2024-07-07 13:40:00,2024-07-07 21:11:10,Delayed,5.25,0,0,3.43,3.23,C0539,Passenger,2024-07-07 13:21:00,2,Central,AIRPORT,Low,36.42,App,0,36.42,21,South,Consumer,2025-09-20 08:57:00,49.0,45.8,Web,Dormant,Central,FullTime,5,76.1,4.07,Flexible,1,EV,EAST,2024-05-27 22:15:00,100.0,68844,Active,v1.9,Midtown Relay,Central,Charging,63,CP0232,O00520,Delay,Email,Low,2024-07-12 13:21:00,Resolved,7.0,8.32,,,,,,,451.1666666666667,0.3211232134182199
DL00728,O00951,D128,V093,H01,2024-04-30 16:16:00,2024-05-01 02:12:49,Delayed,11.96,0,1,4.54,8.65,C0199,Passenger,2024-04-30 15:30:00,6,East,AIRPORT,Low,208.66,Phone,0,208.66,64,Central,Consumer,2025-05-27 21:11:00,73.4,28.6,Phone,Active,Central,Contract,13,84.7,3.32,Morning,1,CargoVan,Central,2025-03-04 19:16:00,69.2,119136,Scheduled,v2.0,North Exchange,North,Dispatch,82,,,,,,,,,,,,,,,,596.8166666666667,0.16022538416302318
DL00729,O00638,D004,V060,H04,2025-05-26 13:22:00,2025-05-26 17:18:46,OnTime,5.33,1,0,4.2,9.65,C0257,Passenger,2025-05-26 10:56:00,6,West,WEST,Medium,54.63,App,0,54.63,34,West,Consumer,2025-04-30 08:51:00,55.0,93.1,App,Active,Airport,PartTime,13,88.9,4.75,Morning,1,CargoVan,Ctr,2025-09-09 03:22:00,80.2,65113,InRepair,v2.0,West Gate,West,Dispatch,69,CP0104,O00602,AppIssue,App,Medium,2025-12-15 09:57:00,Resolved,1.0,0.0,,,,,,,236.76666666666668,0.26356395898851986
DL00730,O00191,D170,V025,H05,2025-04-02 03:32:00,2025-04-02 14:46:58,OnTime,8.68,1,0,4.06,5.48,C0641,Parcel,2025-04-02 00:53:00,12,Central,north,Medium,151.09,Phone,1,151.09,46,CENTRAL,Consumer,2025-10-08 20:18:00,79.7,40.3,App,Active,West,FullTime,14,75.2,4.48,Morning,1,Diesel,AIRPORT,2024-11-03 05:34:00,42.0,52074,Active,v2.1,Central Core,Central,Control,88,,,,,,,,,,,,,,,,674.9666666666667,0.18120605456265498
DL00731,O00386,D158,V042,H05,2024-12-16 21:08:00,2024-12-17 15:02:20,Failed,18.68,3,1,3.05,12.76,C0250,Medical,2024-12-16 18:34:00,6,Central,Ctr,Medium,95.67,Web,0,95.67,58,West,SME,2024-02-21 20:01:00,59.6,63.6,App,Suspended,Central,FullTime,5,81.4,4.45,Morning,1,EV,East,2025-06-21 07:06:00,80.5,215870,InRepair,v1.9,Central Core,Central,Control,88,CP0260,O00231,MissedPickup,Chatbot,High,2024-12-15 23:23:00,Resolved,5.0,24.73,,,,,,,1074.3333333333333,0.48842269438265445
DL00732,O00748,D024,V076,H01,2025-07-23 06:45:00,2025-07-24 15:06:33,Failed,11.16,1,0,3.55,15.34,C0412,Parcel,2025-07-23 06:18:00,24,West,South,Low,41.63,API,0,41.63,70,Airport,Consumer,2025-09-12 10:23:00,70.3,29.9,App,Active,RiverSide,PartTime,8,71.4,3.35,Evening,1,Diesel,Central,2025-06-19 15:52:00,65.8,106063,InRepair,v1.9,North Exchange,North,Dispatch,82,CP0136,O00711,Delay,Chatbot,Low,2024-12-15 12:25:00,Resolved,3.0,0.0,,,,,,,1941.55,0.7212414665950755
DL00733,O00252,D009,V114,H03,2024-03-10 16:48:00,2024-03-10 18:13:36,OnTime,21.06,0,0,3.48,18.64,C0232,Parcel,2024-03-10 15:20:00,1,East,north,Low,66.88,Phone,0,66.88,45,SOUTH,SME,2025-02-07 00:19:00,27.7,70.8,App,Active,Airport,FullTime,15,63.4,3.8,Night,1,Hybrid,North,2024-10-03 17:53:00,90.0,84649,Active,v2.2,East Dock,East,Warehouse,74,CP0219,O00540,Delay,Phone,Medium,2024-07-03 03:50:00,Resolved,6.0,22.23,,,,,,,85.6,0.2229807471043952
DL00734,O00317,D106,V089,H02,2025-01-19 23:25:00,2025-01-20 05:14:31,OnTime,12.54,0,0,3.99,12.79,C0094,Passenger,2025-01-19 21:40:00,6,Riverside,WEST,High,236.09,App,1,236.09,22,Riverside,Consumer,2025-05-29 10:40:00,58.0,61.6,Phone,Active,Central,Contract,12,71.9,3.66,Morning,1,CargoVan,CENTRAL,2025-09-27 07:15:00,93.6,136082,InRepair,v1.9,South Link,South,Dispatch,78,,,,,,,,,,I0265,CustomerNoShow,2025-01-20 01:08:00,High,Open,2.1,349.51666666666665,0.19383357623175065
DL00735,O00190,D150,V082,H01,2024-12-28 08:40:00,2024-12-28 08:40:00,OnTime,13.27,0,0,3.68,10.58,C0622,Parcel,2024-12-28 06:44:00,1,South,north,Medium,31.72,Phone,0,31.72,22,RiverSide,Consumer,2024-01-28 13:46:00,54.2,26.8,Phone,Dormant,EAST,FullTime,12,88.1,4.08,Night,1,EV,Ctr,2024-02-03 08:40:00,81.2,81518,Active,v2.1,North Exchange,North,Dispatch,82,CP0085,O00190,Delay,Phone,Low,2025-01-05 06:44:00,Escalated,17.0,18.19,,,,,,,0.0,0.2
DL00735,O00190,D150,V082,H01,2024-12-28 08:40:00,2024-12-28 08:40:00,OnTime,13.27,0,0,3.68,10.58,C0622,Parcel,2024-12-28 06:44:00,1,South,north,Medium,31.72,Phone,0,31.72,22,RiverSide,Consumer,2024-01-28 13:46:00,54.2,26.8,Phone,Dormant,EAST,FullTime,12,88.1,4.08,Night,1,EV,Ctr,2024-02-03 08:40:00,81.2,81518,Active,v2.1,North Exchange,North,Dispatch,82,CP0274,O00190,SupportExperience,App,Medium,2025-01-01 06:44:00,AwaitingCustomer,7.0,0.0,,,,,,,0.0,0.2
DL00736,O00732,D123,V100,H02,2025-06-05 11:32:00,2025-06-06 04:00:13,Failed,13.5,0,0,2.19,13.81,C0579,Passenger,2025-06-05 08:38:00,4,East,Central,Medium,165.97,Phone,0,165.97,61,CENTRAL,Consumer,2024-03-06 20:09:00,82.4,85.3,App,Active,RiverSide,FullTime,3,93.5,4.12,Flexible,1,CargoVan,East,2024-06-23 11:24:00,60.1,31876,Active,v2.0,South Link,South,Dispatch,78,,,,,,,,,,,,,,,,988.2166666666667,0.26530323949783946
DL00737,O00247,D146,V015,H01,2024-07-13 21:14:00,2024-07-13 23:35:31,OnTime,15.68,1,0,4.03,10.54,C0613,Parcel,2024-07-13 18:59:00,4,East,South,High,124.3,App,0,124.3,40,North,Consumer,2025-06-03 00:10:00,45.5,60.7,App,Suspended,Airport,Contract,1,75.2,4.36,Morning,1,CargoVan,Airport,2024-06-02 13:54:00,78.2,67614,InRepair,v1.9,North Exchange,North,Dispatch,82,CP0155,O00999,AppIssue,Email,Medium,2024-07-05 10:26:00,Escalated,6.0,18.06,,,,,,,141.51666666666668,0.23799250850144463
DL00738,O01163,D071,V022,H06,2024-09-10 01:38:00,2024-09-10 14:25:27,Delayed,7.16,0,0,3.63,8.91,C0399,Parcel,2024-09-10 00:16:00,4,North,EAST,Low,13.49,App,1,13.49,61,East,SME,2024-05-06 17:48:00,93.0,54.8,Phone,Active,CENTRAL,PartTime,12,56.7,4.49,Evening,1,Hybrid,South,2025-01-28 20:20:00,89.6,44499,Scheduled,v2.1,Airport Hub,Airport,Dispatch,71,CP0251,O00169,Delay,Chatbot,Low,2025-12-04 12:34:00,Resolved,4.0,0.0,,,,,,,767.45,0.40603474725780475
DL00739,O00644,D087,V078,H08,2025-11-03 10:33:00,2025-11-04 00:52:43,Delayed,7.6,1,0,3.28,15.7,C0084,Business,2025-11-03 08:47:00,6,East,Airport,High,6.28,App,0,6.28,33,Airport,Consumer,2024-12-16 23:16:00,55.8,61.9,Web,Active,north,Contract,13,73.3,4.43,Night,1,CargoVan,north,2024-03-04 20:00:00,78.4,153638,Active,v2.1,Midtown Relay,Central,Charging,63,CP0216,O00644,Delay,App,Medium,2025-11-04 08:47:00,Resolved,4.0,32.45,I0219,AppSyncError,2025-11-03 12:11:00,Medium,PendingVendor,5.5,859.7166666666667,0.5308052721740687
DL00740,O00889,D029,V021,H02,2024-02-24 23:01:00,2024-02-25 01:20:53,OnTime,15.64,0,0,3.98,11.85,C0322,Retail,2024-02-24 20:42:00,4,West,WEST,Critical,40.25,App,0,40.25,77,Ctr,Consumer,2025-05-24 17:14:00,79.2,60.9,App,Active,EAST,Contract,2,70.2,3.84,Flexible,1,Diesel,CENTRAL,2025-06-22 17:38:00,83.0,71294,Active,v2.2,South Link,South,Dispatch,78,,,,,,,,,,,,,,,,139.88333333333333,0.03755401293753675
DL00741,O00689,D113,V091,H01,2025-09-29 16:16:00,2025-09-29 22:27:15,Delayed,15.66,1,0,1.65,8.71,C0349,Passenger,2025-09-29 14:32:00,4,Riverside,RiverSide,Medium,6.04,App,1,6.04,24,West,Enterprise,2025-12-18 20:54:00,34.7,43.9,Phone,Active,AIRPORT,PartTime,8,70.5,4.47,Evening,1,Hybrid,EAST,2025-08-24 05:20:00,58.5,172956,Active,v1.9,North Exchange,North,Dispatch,82,,,,,,,,,,,,,,,,371.25,0.09966825189844289
DL00742,O00326,D056,V033,H06,2024-11-03 10:06:00,2024-11-04 02:59:58,Delayed,13.55,0,1,2.51,15.1,C0178,Passenger,2024-11-03 09:05:00,12,West,WEST,Medium,242.48,Web,0,242.48,45,EAST,Consumer,2024-07-04 08:48:00,58.0,16.1,Phone,Active,West,FullTime,12,74.6,4.45,Evening,1,EV,AIRPORT,2024-09-19 18:57:00,78.6,55241,InRepair,v2.2,Airport Hub,Airport,Dispatch,71,CP0299,O00326,Delay,App,High,2024-11-15 09:05:00,Open,11.0,18.405,,,,,,,1013.9666666666667,0.47221625629618263
DL00742,O00326,D056,V033,H06,2024-11-03 10:06:00,2024-11-04 02:59:58,Delayed,13.55,0,1,2.51,15.1,C0178,Passenger,2024-11-03 09:05:00,12,West,WEST,Medium,242.48,Web,0,242.48,45,EAST,Consumer,2024-07-04 08:48:00,58.0,16.1,Phone,Active,West,FullTime,12,74.6,4.45,Evening,1,EV,AIRPORT,2024-09-19 18:57:00,78.6,55241,InRepair,v2.2,Airport Hub,Airport,Dispatch,71,CP0304,O00455,Delay,Phone,Medium,2024-08-14 02:36:00,Open,7.0,20.69,,,,,,,1013.9666666666667,0.47221625629618263
DL00743,O00171,D158,V083,H03,2025-05-01 03:28:00,2025-05-01 03:30:56,OnTime,33.77,0,0,5.0,13.64,C0447,Parcel,2025-05-01 02:08:00,1,Airport,AIRPORT,Critical,63.41,App,0,63.41,42,north,Consumer,2024-03-07 12:16:00,28.5,43.4,App,Active,Central,FullTime,5,81.4,4.45,Morning,1,CargoVan,NORTH,2024-04-11 18:04:00,79.3,42073,Active,v2.2,East Dock,East,Warehouse,74,CP0209,O00171,MissedPickup,Email,Low,2025-05-08 02:08:00,Escalated,7.0,9.0,I0128,RouteDeviation,2025-05-01 05:28:00,Low,Open,19.5,2.933333333333333,0.3007875022372223
DL00744,O00899,D052,V062,H06,2025-02-04 09:43:00,2025-02-04 23:30:54,Delayed,25.36,5,0,1.64,13.11,C0440,Passenger,2025-02-04 07:21:00,6,Airport,Riverside,Critical,184.27,Web,0,184.27,48,East,Consumer,2024-05-04 09:18:00,63.8,100.0,App,Active,Riverside,FullTime,8,71.7,3.39,Morning,1,Hybrid,North,2024-02-13 22:26:00,89.9,113343,Active,v2.0,Airport Hub,Airport,Dispatch,71,,,,,,,,,,,,,,,,827.9,0.22226355756692487
DL00745,O00333,D092,V072,H07,2025-03-25 06:36:00,2025-03-25 23:16:54,Failed,11.35,0,0,4.29,13.37,C0123,Medical,2025-03-25 05:27:00,6,East,Central,Medium,71.97,App,0,71.97,56,SOUTH,SME,2025-07-15 17:08:00,76.8,40.6,App,Active,East,FullTime,15,88.2,4.24,Evening,1,CargoVan,AIRPORT,2025-02-24 19:07:00,78.1,89109,InRepair,v2.1,Riverside Hub,Riverside,Warehouse,66,CP0090,O00333,MissedPickup,Phone,Medium,2025-04-06 05:27:00,Resolved,6.0,24.95,,,,,,,1000.9,0.46870829178491985
DL00746,O00431,D002,V097,H02,2025-03-29 13:29:00,2025-03-29 17:02:43,OnTime,14.4,1,0,3.32,11.96,C0425,Retail,2025-03-29 12:23:00,4,South,RiverSide,Medium,24.45,App,0,24.45,55,Riverside,Consumer,2024-12-01 10:29:00,66.3,76.1,App,Dormant,Central,FullTime,4,42.4,3.94,Evening,1,EV,Ctr,2024-11-12 12:56:00,92.1,18680,Active,v2.1,South Link,South,Dispatch,78,,,,,,,,,,,,,,,,213.71666666666667,0.05737580220398353
DL00747,O00482,D008,V085,H08,2025-11-10 04:00:00,2025-11-10 08:22:40,OnTime,15.25,1,0,4.27,12.88,C0268,Retail,2025-11-10 01:46:00,6,East,West,Medium,114.62,Phone,0,114.62,65,EAST,Enterprise,2025-08-04 04:00:00,64.3,26.8,App,Active,SOUTH,FullTime,9,84.1,3.88,Morning,1,CargoVan,SOUTH,2025-09-30 12:01:00,87.3,145652,Active,v2.1,Midtown Relay,Central,Charging,63,,,,,,,,,,I0197,VehicleFault,2025-11-10 07:11:00,Medium,PendingVendor,11.2,262.6666666666667,0.17051724578763008
DL00748,O00741,D156,V119,H04,2025-05-30 02:47:00,2025-05-30 16:13:17,Delayed,32.74,1,0,4.04,16.92,C0552,Retail,2025-05-30 01:28:00,6,Airport,NORTH,Low,72.44,App,1,72.44,41,north,Consumer,2024-04-17 08:34:00,62.4,68.2,App,Active,South,FullTime,14,84.5,3.62,Evening,1,EV,RiverSide,2025-08-17 06:19:00,67.6,215407,InRepair,v2.1,West Gate,West,Dispatch,69,CP0066,O00741,AppIssue,Email,Medium,2025-06-11 01:28:00,Resolved,10.0,25.09,I0096,CustomerNoShow,2025-05-30 04:50:00,Low,PendingVendor,7.4,806.2833333333333,0.5164602030119404
DL00748,O00741,D156,V119,H04,2025-05-30 02:47:00,2025-05-30 16:13:17,Delayed,32.74,1,0,4.04,16.92,C0552,Retail,2025-05-30 01:28:00,6,Airport,NORTH,Low,72.44,App,1,72.44,41,north,Consumer,2024-04-17 08:34:00,62.4,68.2,App,Active,South,FullTime,14,84.5,3.62,Evening,1,EV,RiverSide,2025-08-17 06:19:00,67.6,215407,InRepair,v2.1,West Gate,West,Dispatch,69,CP0132,O00368,AppIssue,Phone,High,2024-12-10 22:26:00,Resolved,6.0,41.06,I0096,CustomerNoShow,2025-05-30 04:50:00,Low,PendingVendor,7.4,806.2833333333333,0.5164602030119404
DL00749,O01036,D026,V013,H06,2024-02-28 20:38:00,2024-02-28 23:29:47,OnTime,13.64,1,0,4.27,10.07,C0647,Medical,2024-02-28 19:43:00,4,Central,NORTH,Low,66.82,App,1,66.82,42,East,Consumer,2024-10-16 01:45:00,59.6,76.1,App,Active,NORTH,PartTime,4,84.9,3.15,Night,0,CargoVan,WEST,2025-07-17 18:07:00,68.3,153106,Scheduled,v2.0,Airport Hub,Airport,Dispatch,71,CP0084,O00272,DriverBehaviour,Chatbot,Medium,2024-12-16 05:03:00,Resolved,9.0,27.67,,,,,,,171.78333333333333,0.2461180997673289
DL00749,O01036,D026,V013,H06,2024-02-28 20:38:00,2024-02-28 23:29:47,OnTime,13.64,1,0,4.27,10.07,C0647,Medical,2024-02-28 19:43:00,4,Central,NORTH,Low,66.82,App,1,66.82,42,East,Consumer,2024-10-16 01:45:00,59.6,76.1,App,Active,NORTH,PartTime,4,84.9,3.15,Night,0,CargoVan,WEST,2025-07-17 18:07:00,68.3,153106,Scheduled,v2.0,Airport Hub,Airport,Dispatch,71,CP0125,O01036,AppIssue,App,Low,2024-03-06 19:43:00,Resolved,2.0,3.4,,,,,,,171.78333333333333,0.2461180997673289
DL00750,O00976,D156,V109,H08,2024-02-02 19:55:00,2024-02-03 23:06:56,Delayed,13.29,0,0,2.64,10.65,C0078,Medical,2024-02-02 17:41:00,24,Central,East,High,40.78,Phone,0,40.78,40,East,Consumer,2024-06-01 20:16:00,35.2,24.6,Phone,Active,South,FullTime,14,84.5,3.62,Evening,1,Hybrid,AIRPORT,2024-10-17 11:15:00,60.6,193552,InRepair,v2.1,Midtown Relay,Central,Charging,63,CP0100,O00476,Damage,Phone,High,2024-02-28 06:34:00,AwaitingCustomer,25.0,42.71,,,,,,,1631.9333333333334,0.6381197105673595
DL00750,O00976,D156,V109,H08,2024-02-02 19:55:00,2024-02-03 23:06:56,Delayed,13.29,0,0,2.64,10.65,C0078,Medical,2024-02-02 17:41:00,24,Central,East,High,40.78,Phone,0,40.78,40,East,Consumer,2024-06-01 20:16:00,35.2,24.6,Phone,Active,South,FullTime,14,84.5,3.62,Evening,1,Hybrid,AIRPORT,2024-10-17 11:15:00,60.6,193552,InRepair,v2.1,Midtown Relay,Central,Charging,63,CP0144,O01121,Delay,Chatbot,High,2024-06-14 05:59:00,Resolved,10.0,58.9,,,,,,,1631.9333333333334,0.6381197105673595
DL00751,O00234,D136,V073,H01,2025-02-19 12:33:00,2025-02-19 17:19:04,OnTime,13.68,0,0,5.0,8.76,C0145,Parcel,2025-02-19 10:03:00,6,South,RiverSide,Low,42.01,Web,0,42.01,34,AIRPORT,Consumer,2024-09-11 06:17:00,99.0,30.6,Unknown,Active,Airport,FullTime,4,89.5,3.99,Evening,1,Hybrid,AIRPORT,2024-05-28 05:33:00,78.05,191353,Active,v2.1,North Exchange,North,Dispatch,82,CP0214,O00048,MissedPickup,App,High,2024-11-27 06:49:00,Resolved,12.0,61.85,,,,,,,286.06666666666666,0.2767993659072895
DL00752,O00020,D069,V013,H01,2024-05-09 23:04:00,2024-05-09 23:04:00,OnTime,12.27,1,0,4.33,8.63,C0249,Retail,2024-05-09 22:25:00,2,West,AIRPORT,Medium,100.78,App,0,100.78,26,WEST,Consumer,2025-01-20 14:35:00,36.7,51.8,Phone,Dormant,NORTH,PartTime,2,61.5,5.0,Evening,0,CargoVan,WEST,2025-07-17 18:07:00,68.3,153106,Scheduled,v2.0,North Exchange,North,Dispatch,82,,,,,,,,,,,,,,,,0.0,0.0
DL00753,O01139,D163,V101,H04,2024-03-05 15:46:00,2024-03-05 23:19:36,OnTime,17.13,1,0,4.6,16.29,C0474,Medical,2024-03-05 14:43:00,6,East,EAST,Medium,87.44,App,0,87.44,40,Central,Consumer,2025-06-30 02:41:00,65.5,72.0,App,Active,RiverSide,FullTime,11,78.2,4.5,Morning,0,Hybrid,NORTH,2024-07-10 00:56:00,84.8,106932,InRepair,v2.1,West Gate,West,Dispatch,69,,,,,,,,,,,,,,,,453.6,0.12177648231955203
DL00754,O00605,D027,V023,H03,2025-03-21 15:02:00,2025-03-21 15:02:00,OnTime,1.2,1,0,4.18,7.11,C0585,Medical,2025-03-21 12:52:00,1,Riverside,AIRPORT,Low,47.71,Web,1,47.71,42,West,Consumer,2025-06-14 23:31:00,91.1,89.1,App,Active,AIRPORT,PartTime,12,74.3,3.7,Night,1,Hybrid,EAST,2024-01-07 23:54:00,70.7,188387,Active,v2.1,East Dock,East,Warehouse,74,,,,,,,,,,I0106,RouteDeviation,2025-03-21 15:11:00,Medium,PendingVendor,10.2,0.0,0.1
DL00755,O01073,D084,V024,H08,2024-01-05 05:34:00,2024-01-05 21:45:54,Delayed,21.74,1,0,2.22,13.13,C0047,Passenger,2024-01-05 05:05:00,6,Central,Airport,Medium,34.23,App,0,34.23,25,East,Consumer,2025-05-20 01:13:00,81.3,26.5,App,Active,Central,PartTime,2,47.2,3.99,Evening,1,EV,East,2025-05-26 12:28:00,74.9,56967,Active,v2.1,Midtown Relay,Central,Charging,63,,,,,,,,,,I0271,RouteDeviation,2024-01-05 07:16:00,Medium,Open,11.5,971.9,0.36092275830329057
DL00756,O00112,D130,V034,H07,2024-09-16 08:59:00,2024-09-16 08:59:00,OnTime,13.07,3,0,3.11,16.72,C0051,Passenger,2024-09-16 07:03:00,2,Central,West,Medium,86.44,App,0,86.44,37,East,Consumer,2025-04-04 12:35:00,49.3,53.8,App,Active,WEST,FullTime,8,71.2,3.64,Evening,1,EV,Riverside,2025-05-24 09:58:00,94.2,210683,InRepair,v2.0,Riverside Hub,Riverside,Warehouse,66,CP0081,O01085,Delay,App,Medium,2024-06-25 08:05:00,Open,1.0,19.53,,,,,,,0.0,0.2
DL00756,O00112,D130,V034,H07,2024-09-16 08:59:00,2024-09-16 08:59:00,OnTime,13.07,3,0,3.11,16.72,C0051,Passenger,2024-09-16 07:03:00,2,Central,West,Medium,86.44,App,0,86.44,37,East,Consumer,2025-04-04 12:35:00,49.3,53.8,App,Active,WEST,FullTime,8,71.2,3.64,Evening,1,EV,Riverside,2025-05-24 09:58:00,94.2,210683,InRepair,v2.0,Riverside Hub,Riverside,Warehouse,66,CP0111,O00112,AppIssue,Chatbot,Medium,2024-09-17 07:03:00,Resolved,5.0,12.4,,,,,,,0.0,0.2
DL00757,O00074,D135,V002,H06,2025-10-18 14:03:00,2025-10-18 21:07:10,Delayed,12.69,1,1,5.0,6.5,C0644,Parcel,2025-10-18 11:44:00,6,Riverside,Riverside,Critical,20.6,App,0,20.6,46,RiverSide,Consumer,2024-10-28 10:21:00,51.1,64.4,App,Active,Riverside,PartTime,2,70.3,4.4,Flexible,1,EV,AIRPORT,2024-04-21 16:14:00,67.9,159368,InRepair,v2.2,Airport Hub,Airport,Dispatch,71,,,,,,,,,,,,,,,,424.1666666666667,0.11387461328015135
DL00758,O01126,D085,V043,H07,2025-05-02 17:34:00,2025-05-03 09:21:46,Delayed,21.98,4,0,2.72,17.1,C0587,Parcel,2025-05-02 16:19:00,4,South,Central,Medium,15.01,Web,0,15.01,28,SOUTH,Consumer,2024-01-01 01:03:00,55.7,82.8,App,Active,North,PartTime,9,84.5,4.11,Evening,0,EV,South,2025-02-23 11:32:00,76.4,149922,Scheduled,v2.0,Riverside Hub,Riverside,Warehouse,66,,,,,,,,,,,,,,,,947.7666666666667,0.2544437626243256
DL00759,O01240,D012,V120,H08,2025-10-08 15:19:00,2025-10-08 18:32:38,OnTime,6.57,0,0,4.47,11.36,C0649,Passenger,2025-10-08 14:51:00,2,East,East,High,178.86,Phone,0,178.86,75,CENTRAL,Enterprise,2025-09-08 16:30:00,42.1,34.4,App,Active,SOUTH,FullTime,10,95.1,4.48,Night,1,EV,CENTRAL,2025-05-02 16:13:00,73.6,192246,Active,v2.0,Midtown Relay,Central,Charging,63,CP0095,O01240,AppIssue,Chatbot,High,2025-10-11 14:51:00,Resolved,12.0,34.13,,,,,,,193.63333333333333,0.25198409654572884
DL00760,O00226,D081,V030,H04,2024-07-23 14:20:00,2024-07-24 15:40:22,OnTime,12.22,0,0,4.2,14.58,C0292,Parcel,2024-07-23 13:40:00,24,East,north,Medium,63.79,App,0,63.79,24,South,Consumer,2025-03-02 11:24:00,73.2,57.9,App,Active,RiverSide,PartTime,1,82.0,4.78,Flexible,1,CargoVan,North,2025-09-14 07:20:00,78.0,134360,Active,v2.1,West Gate,West,Dispatch,69,CP0226,O01129,Delay,Chatbot,Low,2025-03-26 15:04:00,Resolved,1.0,6.68,I0109,RouteDeviation,2024-07-23 16:26:00,High,Open,20.3,1520.3666666666666,0.7081677788857353
